TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Reward,MostlyReward,f,1072,1,57,59,0.1,0.5,0.5
Punishment,MostlyReward,f,1089,2,58,59,0.1,0.5,0.5
Reward,MostlyReward,f,1253,3,59,59,0.1,0.5,0.5
Punishment,MostlyReward,f,1067,4,60,59,0.1,0.5,0.5
Reward,MostlyReward,f,1079,5,61,59,0.1,0.5,0.5
Reward,MostlyReward,f,1245,6,62,59,0.1,0.5,0.5
Reward,MostlyReward,f,1088,7,63,59,0.1,0.5,0.5
Reward,MostlyReward,f,1063,0,0,60,0.1,0.5,0.5
Reward,MostlyReward,f,1396,1,1,60,0.1,0.5,0.5
Punishment,MostlyReward,f,1248,2,2,60,0.1,0.5,0.5
Reward,MostlyReward,f,1459,3,3,60,0.1,0.5,0.5
Reward,MostlyReward,f,1164,4,4,60,0.1,0.5,0.5
Reward,MostlyReward,f,1189,5,5,60,0.1,0.5,0.5
Neutral,MostlyReward,f,1564,6,6,60,0.1,0.5,0.5
Reward,MostlyReward,f,1483,7,7,60,0.1,0.5,0.5
Reward,MostlyPunishment,f,1501,0,8,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1160,1,9,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1455,2,10,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1379,3,11,60,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1374,4,12,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1281,5,13,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1151,6,14,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1144,7,15,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1134,0,16,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1117,1,17,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1102,2,18,60,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1119,3,19,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1130,4,20,60,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1130,5,21,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1422,6,22,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1234,7,23,60,0.1,0.5,0.5
Reward,MostlyReward,f,1127,0,24,60,0.1,0.5,0.5
Reward,MostlyReward,f,1307,1,25,60,0.1,0.5,0.5
Punishment,MostlyReward,f,1151,2,26,60,0.1,0.5,0.5
Reward,MostlyReward,f,1116,3,27,60,0.1,0.5,0.5
Punishment,MostlyReward,f,1332,4,28,60,0.1,0.5,0.5
Reward,MostlyReward,f,1251,5,29,60,0.1,0.5,0.5
Reward,MostlyReward,f,1114,6,30,60,0.1,0.5,0.5
Reward,MostlyReward,f,1098,7,31,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1366,0,32,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1274,1,33,60,0.1,0.5,0.5
Reward,MostlyPunishment,f,1125,2,34,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1370,3,35,60,0.1,0.5,0.5
Reward,MostlyPunishment,f,1350,4,36,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1233,5,37,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1264,6,38,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1098,7,39,60,0.1,0.5,0.5
Reward,MostlyReward,f,1111,0,40,60,0.1,0.5,0.5
Neutral,MostlyReward,f,1246,1,41,60,0.1,0.5,0.5
Reward,MostlyReward,f,1102,2,42,60,0.1,0.5,0.5
Reward,MostlyReward,f,1221,3,43,60,0.1,0.5,0.5
Reward,MostlyReward,f,1269,4,44,60,0.1,0.5,0.5
Reward,MostlyReward,f,1112,5,45,60,0.1,0.5,0.5
Neutral,MostlyReward,f,1205,6,46,60,0.1,0.5,0.5
Reward,MostlyReward,f,1304,7,47,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1093,0,48,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1090,1,49,60,0.1,0.5,0.5
Reward,MostlyPunishment,f,1109,2,50,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1202,3,51,60,0.1,0.5,0.5
Reward,MostlyPunishment,f,1204,4,52,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1289,5,53,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1079,6,54,60,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1202,7,55,60,0.1,0.5,0.5
Reward,MostlyReward,f,1095,0,56,60,0.1,0.5,0.5
Reward,MostlyReward,f,1076,1,57,60,0.1,0.5,0.5
Punishment,MostlyReward,f,1265,2,58,60,0.1,0.5,0.5
Reward,MostlyReward,f,1079,3,59,60,0.1,0.5,0.5
Punishment,MostlyReward,f,1239,4,60,60,0.1,0.5,0.5
Reward,MostlyReward,f,1083,5,61,60,0.1,0.5,0.5
Reward,MostlyReward,f,1263,6,62,60,0.1,0.5,0.5
Reward,MostlyReward,f,1083,7,63,60,0.1,0.5,0.5
Reward,MostlyReward,j,1082,0,0,61,0.1,0.5,0.5
Reward,MostlyReward,j,1306,1,1,61,0.1,0.5,0.5
Punishment,MostlyReward,j,1463,2,2,61,0.1,0.5,0.5
Reward,MostlyReward,j,1567,3,3,61,0.1,0.5,0.5
Reward,MostlyReward,j,1342,4,4,61,0.1,0.5,0.5
Reward,MostlyReward,j,1161,5,5,61,0.1,0.5,0.5
Neutral,MostlyReward,j,1207,6,6,61,0.1,0.5,0.5
Reward,MostlyReward,j,1230,7,7,61,0.1,0.5,0.5
Reward,MostlyPunishment,j,1484,0,8,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1150,1,9,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1489,2,10,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1451,3,11,61,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1137,4,12,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1128,5,13,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1409,6,14,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1149,7,15,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1383,0,16,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1301,1,17,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1519,2,18,61,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1109,3,19,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1108,4,20,61,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1142,5,21,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1333,6,22,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1320,7,23,61,0.1,0.5,0.5
Reward,MostlyReward,j,1141,0,24,61,0.1,0.5,0.5
Reward,MostlyReward,j,1115,1,25,61,0.1,0.5,0.5
Punishment,MostlyReward,j,1107,2,26,61,0.1,0.5,0.5
Reward,MostlyReward,j,1108,3,27,61,0.1,0.5,0.5
Punishment,MostlyReward,j,1439,4,28,61,0.1,0.5,0.5
Reward,MostlyReward,j,1361,5,29,61,0.1,0.5,0.5
Reward,MostlyReward,j,1112,6,30,61,0.1,0.5,0.5
Reward,MostlyReward,j,1107,7,31,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1133,0,32,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1089,1,33,61,0.1,0.5,0.5
Reward,MostlyPunishment,j,1368,2,34,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1283,3,35,61,0.1,0.5,0.5
Reward,MostlyPunishment,j,1105,4,36,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1107,5,37,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1243,6,38,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1090,7,39,61,0.1,0.5,0.5
Reward,MostlyReward,j,1209,0,40,61,0.1,0.5,0.5
Neutral,MostlyReward,j,1082,1,41,61,0.1,0.5,0.5
Reward,MostlyReward,j,1293,2,42,61,0.1,0.5,0.5
Reward,MostlyReward,j,1094,3,43,61,0.1,0.5,0.5
Reward,MostlyReward,j,1083,4,44,61,0.1,0.5,0.5
Reward,MostlyReward,j,1082,5,45,61,0.1,0.5,0.5
Neutral,MostlyReward,j,1121,6,46,61,0.1,0.5,0.5
Reward,MostlyReward,j,1092,7,47,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1331,0,48,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1257,1,49,61,0.1,0.5,0.5
Reward,MostlyPunishment,j,1086,2,50,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1102,3,51,61,0.1,0.5,0.5
Reward,MostlyPunishment,j,1072,4,52,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1246,5,53,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1413,6,54,61,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1274,7,55,61,0.1,0.5,0.5
Reward,MostlyReward,j,1079,0,56,61,0.1,0.5,0.5
Reward,MostlyReward,j,1083,1,57,61,0.1,0.5,0.5
Punishment,MostlyReward,j,1234,2,58,61,0.1,0.5,0.5
Reward,MostlyReward,j,1083,3,59,61,0.1,0.5,0.5
Punishment,MostlyReward,j,1088,4,60,61,0.1,0.5,0.5
Reward,MostlyReward,j,1258,5,61,61,0.1,0.5,0.5
Reward,MostlyReward,j,1252,6,62,61,0.1,0.5,0.5
Reward,MostlyReward,j,1080,7,63,61,0.1,0.5,0.5
Reward,MostlyReward,j,1089,0,0,62,0.1,0.5,0.5
Reward,MostlyReward,j,1318,1,1,62,0.1,0.5,0.5
Punishment,MostlyReward,j,1222,2,2,62,0.1,0.5,0.5
Reward,MostlyReward,f,1750,3,3,62,0.1,0.5,0.5
Reward,MostlyReward,f,1304,4,4,62,0.1,0.5,0.5
Reward,MostlyReward,f,1356,5,5,62,0.1,0.5,0.5
Neutral,MostlyReward,f,1254,6,6,62,0.1,0.5,0.5
Reward,MostlyReward,f,1206,7,7,62,0.1,0.5,0.5
Reward,MostlyPunishment,j,1215,0,8,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1169,1,9,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1279,2,10,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1178,3,11,62,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1153,4,12,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1195,5,13,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1250,6,14,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1131,7,15,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1327,0,16,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1155,1,17,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1238,2,18,62,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1260,3,19,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1226,4,20,62,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1150,5,21,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1129,6,22,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1236,7,23,62,0.1,0.5,0.5
Reward,MostlyReward,j,1148,0,24,62,0.1,0.5,0.5
Reward,MostlyReward,j,1127,1,25,62,0.1,0.5,0.5
Punishment,MostlyReward,f,1243,2,26,62,0.1,0.5,0.5
Reward,MostlyReward,f,1275,3,27,62,0.1,0.5,0.5
Punishment,MostlyReward,j,1099,4,28,62,0.1,0.5,0.5
Reward,MostlyReward,f,1243,5,29,62,0.1,0.5,0.5
Reward,MostlyReward,j,1148,6,30,62,0.1,0.5,0.5
Reward,MostlyReward,j,1118,7,31,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1245,0,32,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1088,1,33,62,0.1,0.5,0.5
Reward,MostlyPunishment,f,1223,2,34,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1101,3,35,62,0.1,0.5,0.5
Reward,MostlyPunishment,f,1196,4,36,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1167,5,37,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1099,6,38,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1086,7,39,62,0.1,0.5,0.5
Reward,MostlyReward,f,1205,0,40,62,0.1,0.5,0.5
Neutral,MostlyReward,j,1105,1,41,62,0.1,0.5,0.5
Reward,MostlyReward,j,1127,2,42,62,0.1,0.5,0.5
Reward,MostlyReward,f,1194,3,43,62,0.1,0.5,0.5
Reward,MostlyReward,j,1091,4,44,62,0.1,0.5,0.5
Reward,MostlyReward,j,1134,5,45,62,0.1,0.5,0.5
Neutral,MostlyReward,j,1089,6,46,62,0.1,0.5,0.5
Reward,MostlyReward,f,1206,7,47,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1088,0,48,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1095,1,49,62,0.1,0.5,0.5
Reward,MostlyPunishment,f,1207,2,50,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1192,3,51,62,0.1,0.5,0.5
Reward,MostlyPunishment,f,1144,4,52,62,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1108,5,53,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1141,6,54,62,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1164,7,55,62,0.1,0.5,0.5
Reward,MostlyReward,j,1101,0,56,62,0.1,0.5,0.5
Reward,MostlyReward,f,1175,1,57,62,0.1,0.5,0.5
Punishment,MostlyReward,f,1145,2,58,62,0.1,0.5,0.5
Reward,MostlyReward,f,1159,3,59,62,0.1,0.5,0.5
Punishment,MostlyReward,j,1097,4,60,62,0.1,0.5,0.5
Reward,MostlyReward,f,1154,5,61,62,0.1,0.5,0.5
Reward,MostlyReward,j,1068,6,62,62,0.1,0.5,0.5
Reward,MostlyReward,f,1132,7,63,62,0.1,0.5,0.5
Reward,MostlyReward,j,1012,0,0,63,0.1,0.5,0.5
Reward,MostlyReward,f,1653,1,1,63,0.1,0.5,0.5
Punishment,MostlyReward,f,1309,2,2,63,0.1,0.5,0.5
Reward,MostlyReward,j,1544,3,3,63,0.1,0.5,0.5
Reward,MostlyReward,j,1427,4,4,63,0.1,0.5,0.5
Reward,MostlyReward,j,1229,5,5,63,0.1,0.5,0.5
Neutral,MostlyReward,f,1367,6,6,63,0.1,0.5,0.5
Reward,MostlyReward,f,1457,7,7,63,0.1,0.5,0.5
Reward,MostlyPunishment,j,1206,0,8,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1181,1,9,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1133,2,10,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1147,3,11,63,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1141,4,12,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1327,5,13,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1151,6,14,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1436,7,15,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1298,0,16,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1124,1,17,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1113,2,18,63,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1322,3,19,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1107,4,20,63,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1131,5,21,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1421,6,22,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1259,7,23,63,0.1,0.5,0.5
Reward,MostlyReward,j,1129,0,24,63,0.1,0.5,0.5
Reward,MostlyReward,f,1251,1,25,63,0.1,0.5,0.5
Punishment,MostlyReward,j,1118,2,26,63,0.1,0.5,0.5
Reward,MostlyReward,f,1253,3,27,63,0.1,0.5,0.5
Punishment,MostlyReward,j,1124,4,28,63,0.1,0.5,0.5
Reward,MostlyReward,f,1285,5,29,63,0.1,0.5,0.5
Reward,MostlyReward,j,1121,6,30,63,0.1,0.5,0.5
Reward,MostlyReward,f,1245,7,31,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1276,0,32,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1207,1,33,63,0.1,0.5,0.5
Reward,MostlyPunishment,f,1289,2,34,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1190,3,35,63,0.1,0.5,0.5
Reward,MostlyPunishment,f,1184,4,36,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1095,5,37,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1090,6,38,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1211,7,39,63,0.1,0.5,0.5
Reward,MostlyReward,f,1168,0,40,63,0.1,0.5,0.5
Neutral,MostlyReward,f,1150,1,41,63,0.1,0.5,0.5
Reward,MostlyReward,j,1098,2,42,63,0.1,0.5,0.5
Reward,MostlyReward,f,1225,3,43,63,0.1,0.5,0.5
Reward,MostlyReward,f,1194,4,44,63,0.1,0.5,0.5
Reward,MostlyReward,f,1179,5,45,63,0.1,0.5,0.5
Neutral,MostlyReward,j,1152,6,46,63,0.1,0.5,0.5
Reward,MostlyReward,f,1163,7,47,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1120,0,48,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1113,1,49,63,0.1,0.5,0.5
Reward,MostlyPunishment,f,1152,2,50,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1148,3,51,63,0.1,0.5,0.5
Reward,MostlyPunishment,f,1137,4,52,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1102,5,53,63,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1167,6,54,63,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1118,7,55,63,0.1,0.5,0.5
Reward,MostlyReward,j,1094,0,56,63,0.1,0.5,0.5
Reward,MostlyReward,f,1161,1,57,63,0.1,0.5,0.5
Punishment,MostlyReward,f,1146,2,58,63,0.1,0.5,0.5
Reward,MostlyReward,f,1142,3,59,63,0.1,0.5,0.5
Punishment,MostlyReward,f,1121,4,60,63,0.1,0.5,0.5
Reward,MostlyReward,j,1106,5,61,63,0.1,0.5,0.5
Reward,MostlyReward,j,1096,6,62,63,0.1,0.5,0.5
Reward,MostlyReward,j,1089,7,63,63,0.1,0.5,0.5
Reward,MostlyReward,j,1005,0,0,64,0.1,0.5,0.5
Reward,MostlyReward,j,1209,1,1,64,0.1,0.5,0.5
Punishment,MostlyReward,f,2023,2,2,64,0.1,0.5,0.5
Reward,MostlyReward,j,1763,3,3,64,0.1,0.5,0.5
Reward,MostlyReward,j,1197,4,4,64,0.1,0.5,0.5
Reward,MostlyReward,j,1156,5,5,64,0.1,0.5,0.5
Neutral,MostlyReward,j,1177,6,6,64,0.1,0.5,0.5
Reward,MostlyReward,j,1668,7,7,64,0.1,0.5,0.5
Reward,MostlyPunishment,j,1177,0,8,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1789,1,9,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1543,2,10,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1484,3,11,64,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1504,4,12,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1117,5,13,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1397,6,14,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1368,7,15,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1307,0,16,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1145,1,17,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1341,2,18,64,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1299,3,19,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1130,4,20,64,0.1,0.5,0.5
Neutral,MostlyPunishment,j,1120,5,21,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1314,6,22,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1090,7,23,64,0.1,0.5,0.5
Reward,MostlyReward,j,1442,0,24,64,0.1,0.5,0.5
Reward,MostlyReward,j,1262,1,25,64,0.1,0.5,0.5
Punishment,MostlyReward,j,1255,2,26,64,0.1,0.5,0.5
Reward,MostlyReward,j,1290,3,27,64,0.1,0.5,0.5
Punishment,MostlyReward,j,1215,4,28,64,0.1,0.5,0.5
Reward,MostlyReward,j,1290,5,29,64,0.1,0.5,0.5
Reward,MostlyReward,j,1281,6,30,64,0.1,0.5,0.5
Reward,MostlyReward,j,1246,7,31,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1112,0,32,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1233,1,33,64,0.1,0.5,0.5
Reward,MostlyPunishment,j,1253,2,34,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1094,3,35,64,0.1,0.5,0.5
Reward,MostlyPunishment,j,1098,4,36,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1198,5,37,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1108,6,38,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1116,7,39,64,0.1,0.5,0.5
Reward,MostlyReward,j,1276,0,40,64,0.1,0.5,0.5
Neutral,MostlyReward,j,1204,1,41,64,0.1,0.5,0.5
Reward,MostlyReward,j,1141,2,42,64,0.1,0.5,0.5
Reward,MostlyReward,j,1096,3,43,64,0.1,0.5,0.5
Reward,MostlyReward,j,1210,4,44,64,0.1,0.5,0.5
Reward,MostlyReward,j,1235,5,45,64,0.1,0.5,0.5
Neutral,MostlyReward,j,1085,6,46,64,0.1,0.5,0.5
Reward,MostlyReward,j,1209,7,47,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1084,0,48,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1100,1,49,64,0.1,0.5,0.5
Reward,MostlyPunishment,j,1089,2,50,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1244,3,51,64,0.1,0.5,0.5
Reward,MostlyPunishment,j,1287,4,52,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1090,5,53,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1087,6,54,64,0.1,0.5,0.5
Punishment,MostlyPunishment,j,1190,7,55,64,0.1,0.5,0.5
Reward,MostlyReward,j,1232,0,56,64,0.1,0.5,0.5
Reward,MostlyReward,j,1221,1,57,64,0.1,0.5,0.5
Punishment,MostlyReward,j,1092,2,58,64,0.1,0.5,0.5
Reward,MostlyReward,j,1075,3,59,64,0.1,0.5,0.5
Punishment,MostlyReward,j,1165,4,60,64,0.1,0.5,0.5
Reward,MostlyReward,j,1075,5,61,64,0.1,0.5,0.5
Reward,MostlyReward,j,1218,6,62,64,0.1,0.5,0.5
Reward,MostlyReward,j,1182,7,63,64,0.1,0.5,0.5
Reward,MostlyReward,f,1096,0,0,65,0.1,0.5,0.5
Reward,MostlyReward,f,1352,1,1,65,0.1,0.5,0.5
Punishment,MostlyReward,f,1330,2,2,65,0.1,0.5,0.5
Reward,MostlyReward,f,1405,3,3,65,0.1,0.5,0.5
Reward,MostlyReward,f,1266,4,4,65,0.1,0.5,0.5
Reward,MostlyReward,f,1335,5,5,65,0.1,0.5,0.5
Neutral,MostlyReward,f,1316,6,6,65,0.1,0.5,0.5
Reward,MostlyReward,f,1164,7,7,65,0.1,0.5,0.5
Reward,MostlyPunishment,f,1135,0,8,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1127,1,9,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1129,2,10,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1451,3,11,65,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1166,4,12,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1452,5,13,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1404,6,14,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1367,7,15,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1174,0,16,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1270,1,17,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1214,2,18,65,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1261,3,19,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1105,4,20,65,0.1,0.5,0.5
Neutral,MostlyPunishment,f,1308,5,21,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1266,6,22,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1131,7,23,65,0.1,0.5,0.5
Reward,MostlyReward,f,1304,0,24,65,0.1,0.5,0.5
Reward,MostlyReward,f,1148,1,25,65,0.1,0.5,0.5
Punishment,MostlyReward,f,1269,2,26,65,0.1,0.5,0.5
Reward,MostlyReward,f,1294,3,27,65,0.1,0.5,0.5
Punishment,MostlyReward,f,1103,4,28,65,0.1,0.5,0.5
Reward,MostlyReward,f,1142,5,29,65,0.1,0.5,0.5
Reward,MostlyReward,f,1270,6,30,65,0.1,0.5,0.5
Reward,MostlyReward,f,1122,7,31,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1299,0,32,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1258,1,33,65,0.1,0.5,0.5
Reward,MostlyPunishment,f,1120,2,34,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1111,3,35,65,0.1,0.5,0.5
Reward,MostlyPunishment,f,1105,4,36,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1100,5,37,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1114,6,38,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1291,7,39,65,0.1,0.5,0.5
Reward,MostlyReward,f,1341,0,40,65,0.1,0.5,0.5
Neutral,MostlyReward,f,1262,1,41,65,0.1,0.5,0.5
Reward,MostlyReward,f,1282,2,42,65,0.1,0.5,0.5
Reward,MostlyReward,f,1109,3,43,65,0.1,0.5,0.5
Reward,MostlyReward,f,1265,4,44,65,0.1,0.5,0.5
Reward,MostlyReward,f,1132,5,45,65,0.1,0.5,0.5
Neutral,MostlyReward,f,1089,6,46,65,0.1,0.5,0.5
Reward,MostlyReward,f,1217,7,47,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1234,0,48,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1093,1,49,65,0.1,0.5,0.5
Reward,MostlyPunishment,f,1091,2,50,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1100,3,51,65,0.1,0.5,0.5
Reward,MostlyPunishment,f,1206,4,52,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1078,5,53,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1145,6,54,65,0.1,0.5,0.5
Punishment,MostlyPunishment,f,1207,7,55,65,0.1,0.5,0.5
Reward,MostlyReward,f,1092,0,56,65,0.1,0.5,0.5
Reward,MostlyReward,f,1072,1,57,65,0.1,0.5,0.5
Punishment,MostlyReward,f,1220,2,58,65,0.1,0.5,0.5
Reward,MostlyReward,f,1155,3,59,65,0.1,0.5,0.5
Punishment,MostlyReward,f,1078,4,60,65,0.1,0.5,0.5
Reward,MostlyReward,f,1203,5,61,65,0.1,0.5,0.5
Reward,MostlyReward,f,1092,6,62,65,0.1,0.5,0.5
Reward,MostlyReward,f,1089,7,63,65,0.1,0.5,0.5
Reward,MostlyReward,j,1122,0,0,66,0.1,0.5,0.5
Reward,MostlyReward,j,1420,1,1,66,0.1,0.5,0.5
