TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,alpha,egs,r
Punishment,MostlyPunishment,f,645,6,54,406,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,55,406,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,56,406,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,406,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,58,406,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,59,406,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,406,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,61,406,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,406,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,406,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,0,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,407,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,3,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,4,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,407,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,6,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,407,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,0,8,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,9,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,11,407,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,4,12,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,13,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,14,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,15,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,16,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,18,407,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,3,19,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,4,20,407,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,5,21,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,22,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,23,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,24,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,25,407,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,26,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,27,407,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,28,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,29,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,30,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,31,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,32,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,33,407,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,34,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,35,407,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,36,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,37,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,38,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,40,407,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,1,41,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,2,42,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,43,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,44,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,45,407,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,46,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,47,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,48,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,49,407,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,50,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,51,407,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,52,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,53,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,54,407,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,55,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,56,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,407,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,58,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,59,407,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,61,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,62,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,407,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,0,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,408,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,2,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,3,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,4,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,408,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,6,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,408,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,0,8,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,9,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,11,408,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,4,12,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,14,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,15,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,16,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,2,18,408,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,3,19,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,4,20,408,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,5,21,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,22,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,23,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,24,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,25,408,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,26,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,27,408,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,28,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,29,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,30,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,31,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,32,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,33,408,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,34,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,35,408,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,36,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,37,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,38,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,40,408,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,1,41,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,2,42,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,43,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,44,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,45,408,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,46,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,47,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,48,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,49,408,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,50,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,51,408,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,52,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,53,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,54,408,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,55,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,56,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,57,408,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,58,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,59,408,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,60,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,61,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,408,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,0,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,1,409,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,3,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,4,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,409,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,6,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,409,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,0,8,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,9,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,11,409,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,4,12,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,14,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,15,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,16,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,2,18,409,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,3,19,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,4,20,409,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,5,21,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,22,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,23,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,24,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,25,409,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,26,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,27,409,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,28,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,29,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,30,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,31,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,32,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,33,409,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,34,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,35,409,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,36,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,37,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,38,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,40,409,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,1,41,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,2,42,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,43,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,44,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,45,409,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,46,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,47,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,48,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,49,409,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,50,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,51,409,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,52,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,53,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,54,409,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,55,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,56,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,409,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,58,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,59,409,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,61,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,409,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,0,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,1,410,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,3,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,4,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,410,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,6,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,410,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,0,8,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,9,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,11,410,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,4,12,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,14,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,15,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,16,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,18,410,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,3,19,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,4,20,410,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,5,21,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,22,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,23,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,24,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,25,410,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,26,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,27,410,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,28,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,29,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,30,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,31,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,32,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,33,410,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,34,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,35,410,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,36,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,37,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,38,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,40,410,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,1,41,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,2,42,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,43,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,44,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,45,410,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,46,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,47,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,48,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,49,410,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,50,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,51,410,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,52,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,53,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,54,410,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,55,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,56,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,57,410,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,58,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,59,410,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,60,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,61,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,63,410,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,0,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,411,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,2,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,3,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,4,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,5,411,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,6,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,7,411,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,0,8,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,9,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,11,411,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,4,12,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,14,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,15,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,16,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,18,411,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,3,19,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,4,20,411,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,5,21,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,22,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,23,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,24,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,25,411,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,26,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,27,411,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,28,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,29,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,30,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,31,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,32,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,33,411,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,34,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,35,411,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,36,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,37,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,38,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,39,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,40,411,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,1,41,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,2,42,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,43,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,44,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,45,411,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,46,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,47,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,48,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,49,411,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,50,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,51,411,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,52,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,53,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,54,411,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,55,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,56,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,411,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,58,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,59,411,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,60,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,61,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,411,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,0,412,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,412,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,412,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,3,412,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,4,412,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,5,412,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,6,412,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,412,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,0,8,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,9,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,11,412,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,4,12,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,14,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,15,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,16,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,18,412,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,3,19,412,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,4,20,412,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,5,21,412,0.401534,1.2984301,0.688704535
